title_affine_score,title_lev_dist_score,title_lev_sim_score,title_jaro_score,title_jaro_winkler_score,title_needleman_wunsch_score,title_smith_waterman_score,title_jaccard_score,title_cosine_score,title_overlap_coeff_score,title_dice_score,title_monge_elkan_score,author_lev_dist_score,author_lev_sim_score,author_jaro_score,author_jaro_winkler_score,author_needleman_wunsch_score,author_smith_waterman_score,author_jaccard_score,author_cosine_score,author_overlap_coeff_score,author_dice_score,author_monge_elkan_score,publisher_affine_score,publisher_lev_dist_score,publisher_lev_sim_score,publisher_jaro_score,publisher_jaro_winkler_score,publisher_needleman_wunsch_score,publisher_jaccard_score,publisher_cosine_score,publisher_overlap_coeff_score,publisher_dice_score,publisher_monge_elkan_score,year_rel_diff,year_abs_norm,month_rel_diff,month_abs_norm,pages_rel_diff,pages_abs_norm
35,30,0.6103896103896104,0.7207359307359308,0.8324415584415585,24,32,0.5111111111111111,0.6839061884675603,0.7931034482758621,0.6764705882352942,0.8520393811533055,28,0.19999999999999996,0.5279120879120879,0.5279120879120879,-3,5,0.015873015873015872,0.03163859985841663,0.037037037037037035,0.03125,0.671604938271605,6,0,1,1,1,6,1,1,1,1,1,0.0019940179461615153,0.99800796812749,0.8571428571428571,0.4,0.23896663078579117,0.7865384615384615
77,0,1,1,1,77,77,1,1,1,1,1,13,0.48,0.4688888888888889,0.4688888888888889,-1,12,0.41379310344827586,0.6172133998483676,0.8571428571428571,0.5853658536585366,0.7604938271604937,6,0,1,1,1,6,1,1,1,1,1,0,1,0,1,0.0392156862745098,0.9615384615384616
35,30,0.6103896103896104,0.7207359307359308,0.8324415584415585,24,32,0.5111111111111111,0.6839061884675603,0.7931034482758621,0.6764705882352942,0.8520393811533055,41,0.16326530612244894,0.5974603174603175,0.5974603174603175,-16,6,0.02631578947368421,0.053896805563629545,0.07407407407407407,0.05128205128205128,0.6954732510288066,6,0,1,1,1,6,1,1,1,1,1,0.0014958863126402393,0.9985052316890882,1.6363636363636365,0.09999999999999998,0.0392156862745098,0.9615384615384616
35,30,0.6103896103896104,0.7207359307359308,0.8324415584415585,24,32,0.5111111111111111,0.6839061884675603,0.7931034482758621,0.6764705882352942,0.8520393811533055,26,0.23529411764705888,0.6325902992776058,0.6325902992776058,-2,6,0.03278688524590164,0.06415002990995841,0.07407407407407407,0.06349206349206349,0.7004115226337448,6,0,1,1,1,6,1,1,1,1,1,0.0014958863126402393,0.9985052316890882,1.0769230769230769,0.30000000000000004,0.05533596837944664,0.9461538461538461
34.5,28,0.6363636363636364,0.7738792486691647,0.8643275492014988,23,33,0.5411764705882353,0.7154389749987531,0.8679245283018868,0.7022900763358778,0.8520393811533055,35,0.18604651162790697,0.6217054263565891,0.6217054263565891,-10,5,0,0,0,0,0.6781893004115226,6,0,1,1,1,6,1,1,1,1,1,0,1,0.09523809523809523,0.9090909090909091,0.2191780821917808,0.8024691358024691
35,30,0.6103896103896104,0.7207359307359308,0.8324415584415585,24,32,0.5111111111111111,0.6839061884675603,0.7931034482758621,0.6764705882352942,0.8520393811533055,85,0.14141414141414144,0.5568013468013469,0.5568013468013469,-60,6,0.04918032786885246,0.11489699792428522,0.2222222222222222,0.09375,0.7851851851851854,-9.5,26,0.10344827586206895,0.5344827586206896,0.5344827586206896,-20,0,0,0,0,0.7194444444444443,0.0019940179461615153,0.99800796812749,1.6363636363636365,0.09999999999999998,0.015503875968992248,0.9846153846153847
20,22,0.5686274509803921,0.696638655462185,0.696638655462185,10,32,0.5263157894736842,0.6974858324629157,0.8108108108108109,0.6896551724137931,0.8603773584905663,11,0.2142857142857143,0.5595238095238094,0.5595238095238094,-2,3,0.038461538461538464,0.07537783614444091,0.09090909090909091,0.07407407407407407,0.7414141414141414,-1.5,20,0.13043478260869568,0.5720762613345735,0.5720762613345735,-3,0,0,0,0,0.6233918128654969,0.0015011258443832875,0.9985,1.5,0.1428571428571429,2,0
20,22,0.5686274509803921,0.696638655462185,0.696638655462185,10,32,0.5263157894736842,0.6974858324629157,0.8108108108108109,0.6896551724137931,0.8603773584905663,0,1,1,1,9,9,1,1,1,1,1,1.5,10,0.4117647058823529,0.8039215686274509,0.8823529411764706,-3,0.47368421052631576,0.6882472016116852,1,0.6428571428571429,0.7087719298245613,0.0014988758431176618,0.9985022466300549,1.5555555555555556,0.125,2,0
28.5,17,0.6666666666666667,0.8303454715219422,0.8982072829131653,25,33,0.5161290322580645,0.6822422923379533,0.7272727272727273,0.6808510638297872,0.8712788259958074,0,1,1,1,9,9,1,1,1,1,1,-2.5,25,0.24242424242424243,0.5540701128936423,0.5540701128936423,-8,0.038461538461538464,0.07755667343294811,0.10526315789473684,0.07407407407407407,0.6994152046783625,0.008536279186542806,0.9915,0,1,2,0
36,5,0.8780487804878049,0.8446251129177959,0.9067750677506775,36,36,0.5925925925925926,0.744186046511628,0.7441860465116279,0.7441860465116279,0.9348837209302326,0,1,1,1,14,14,1,1,1,1,1,4,7,0.5333333333333333,0.8444444444444444,0.9066666666666666,1,0.42105263157894735,0.6135719910778963,0.8,0.5925925925925926,0.7660130718954248,0,1,0,1,2,0
34.5,10,0.8,0.9333333333333332,0.96,30,40,0.7407407407407407,0.8559209850218259,0.9523809523809523,0.851063829787234,0.8820512820512822,7,0.8653846153846154,0.9254985754985755,0.9552991452991453,38,38,0.7962962962962963,0.8889155978893273,0.9555555555555556,0.8865979381443299,0.9440329218106998,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0029835902536051715,0.997020854021847,1.1428571428571428,0.2727272727272727,0.15985790408525755,0.8519736842105263
33.5,31,0.6125,0.8641666666666667,0.9185000000000001,19,49,0.573170731707317,0.7427639609581914,0.9038461538461539,0.7286821705426356,0.9807692307692307,27,0.6582278481012658,0.8476144109055501,0.90856864654333,25,40,0.5975609756097561,0.7645059372825134,0.9423076923076923,0.7480916030534351,0.9893004115226338,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0004964010920824026,0.9995037220843672,0.08695652173913043,0.9166666666666666,0.5569620253164557,0.5643564356435644
49,1,0.98,0.9866666666666667,0.992,49,49,0.8909090909090909,0.9423076923076924,0.9423076923076923,0.9423076923076923,0.9884615384615384,15,0.7115384615384616,0.9038461538461539,0.9423076923076923,22,37,0.6666666666666666,0.8098582871985257,0.9473684210526315,0.8,0.8921810699588479,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0014906832298136647,0.9985104270109235,1.1428571428571428,0.2727272727272727,0,1
49,1,0.98,0.9866666666666667,0.992,49,49,0.8909090909090909,0.9423076923076924,0.9423076923076923,0.9423076923076923,0.9884615384615384,12,0.8125,0.8990384615384616,0.9394230769230769,40,40,0.7846153846153846,0.884053437733959,0.9807692307692307,0.8793103448275862,0.9967078189300411,20,5,0.8214285714285714,0.9404761904761904,0.9642857142857142,18,0.71875,0.8398412548412547,0.92,0.8363636363636363,0.9840000000000001,0.0009935419771485345,0.9990069513406157,1.3846153846153846,0.18181818181818177,0.013245033112582781,0.9868421052631579
59,11,0.8552631578947368,0.7902159244264507,0.7902159244264507,54,65,0.8378378378378378,0.913346259032624,0.96875,0.9117647058823529,0.9641025641025641,0,1,1,1,17,17,1,1,1,1,1,23.5,6,0.8181818181818181,0.8344556677890012,0.9006734006734007,21,0.7777777777777778,0.8788707488040823,0.9655172413793104,0.875,0.9938697318007663,0.00451693851944793,0.9954932398597897,0.9333333333333333,0.36363636363636365,0,1
76,0,1,1,1,76,76,1,1,1,1,1,0,1,1,1,17,17,1,1,1,1,1,-9.5,24,0.11111111111111116,0.4382716049382716,0.4382716049382716,-18,0,0,0,0,0.49655172413793086,0.0005031446540880503,0.9994969818913481,1,0.33333333333333337,0,1
42.5,24,0.6962025316455696,0.8139939174749301,0.888396350484958,32,54,0.7183098591549296,0.8416254115301731,0.9444444444444444,0.8360655737704918,0.9459533607681757,13,0.5185185185185186,0.7325436097365922,0.7325436097365922,11,13,0.32558139534883723,0.49130368444051753,0.5,0.49122807017543857,0.8301587301587301,-4,15,0.11764705882352944,0.4677871148459383,0.5210084033613445,-8,0.037037037037037035,0.07647191129018724,0.1111111111111111,0.07142857142857142,0.48395061728395056,0.004972650422675286,0.9950396825396826,1.6,0.11111111111111116,1.583011583011583,0.11637931034482762
42.5,30,0.620253164556962,0.7381670587017407,0.7381670587017407,33,44,0.5054945054945055,0.6715507368448513,0.6764705882352942,0.6715328467153284,0.9344307270233198,23,0.11538461538461542,0.43365893365893365,0.43365893365893365,-5,2,0,0,0,0,0.5777777777777776,0,7,0.125,0.4226190476190476,0.4226190476190476,0,0,0,0,0,0.43456790123456784,0.0044742729306487695,0.9955357142857143,1.6,0.11111111111111116,1.4889589905362777,0.1464737793851718
42.5,30,0.620253164556962,0.7381670587017407,0.7381670587017407,33,44,0.5054945054945055,0.6715507368448513,0.6764705882352942,0.6715328467153284,0.9344307270233198,28,0.09677419354838712,0.4714264230393262,0.4714264230393262,-2,4,0.016666666666666666,0.03289758474798845,0.03571428571428571,0.03278688524590164,0.6079365079365078,0,7,0.125,0.4226190476190476,0.4226190476190476,0,0,0,0,0,0.43456790123456784,0.0044742729306487695,0.9955357142857143,1.6,0.11111111111111116,1.4889589905362777,0.1464737793851718
33,2,0.9428571428571428,0.9012987012987014,0.9407792207792208,33,33,0.8048780487804879,0.8918918918918921,0.8918918918918919,0.8918918918918919,0.9663663663663665,19,0.40625,0.8020833333333334,0.8812500000000001,-6,13,0.4,0.6199304198780666,0.9333333333333333,0.5714285714285714,0.6601307189542487,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0,1,0,1,0,1
18.5,11,0.6857142857142857,0.827930402930403,0.8967582417582418,15,15,0.5476190476190477,0.7145752309013801,0.8214285714285714,0.7076923076923077,0.8558558558558562,24,0.25,0.5422619047619048,0.5422619047619048,-10,5,0.041666666666666664,0.08574929257125441,0.125,0.08,0.6294117647058824,-1,11,0.3125,0.7708333333333334,0.8625,-6,0.25,0.44543540318737396,0.7142857142857143,0.4,0.9428571428571428,0.000997506234413965,0.9990029910269193,0.35294117647058826,0.7,0.31893165750196384,0.7249322493224932
39.5,31,0.6352941176470588,0.7979297620164494,0.8787578572098697,26,54,0.5813953488372093,0.7418201672013588,0.847457627118644,0.7352941176470589,0.9630885122410546,14,0.43999999999999995,0.8133333333333334,0.888,-3,11,0.3793103448275862,0.5871365639519862,0.8461538461538461,0.55,0.7975308641975312,16.5,4,0.8260869565217391,0.9420289855072465,0.9652173913043479,15,0.7037037037037037,0.8292279828967711,0.9047619047619048,0.8260869565217391,0.980952380952381,0,1,0.4,0.6666666666666667,2,0
35.5,12,0.7777777777777778,0.9259259259259259,0.9555555555555556,30,42,0.7241379310344828,0.8461141122266493,0.9545454545454546,0.84,0.9130952380952383,0,1,1,1,13,13,1,1,1,1,1,13,0,1,1,1,13,1,1,1,1,1,0,1,0,1,0,1
48,0,1,1,1,48,48,1,1,1,1,1,21,0.4,0.4238095238095238,0.4238095238095238,-7,14,0.358974358974359,0.5753964555687505,0.875,0.5283018867924528,0.7429429429429429,6,0,1,1,1,6,1,1,1,1,1,0,1,0.4,0.6666666666666667,0.0821917808219178,0.9210526315789473
20,26,0.5357142857142857,0.7106307435254804,0.7106307435254804,8,34,0.5161290322580645,0.6885303726590962,0.8,0.6808510638297872,0.8689655172413796,9,0.09999999999999998,0.4037037037037037,0.4037037037037037,0,1,0,0,0,0,0.3722222222222222,-5,15,0.0625,0.40972222222222227,0.40972222222222227,-9,0,0,0,0,0.24814814814814812,0.0014914243102162564,0.9985096870342772,1.4285714285714286,0.16666666666666663,0.15384615384615385,0.8571428571428572
18.5,29,0.4821428571428571,0.7149581270248794,0.7149581270248794,5,34,0.515625,0.6848300870011593,0.7674418604651163,0.6804123711340206,0.8800766283524908,12,0.1428571428571429,0.5619047619047619,0.6057142857142858,-2,2,0.037037037037037035,0.07216878364870323,0.08333333333333333,0.07142857142857142,0.6425925925925925,-5,15,0.0625,0.40972222222222227,0.40972222222222227,-9,0,0,0,0,0.24814814814814812,0.002486943546381497,0.9975161450571287,1.3846153846153846,0.18181818181818177,0.7912772585669782,0.4330357142857143
56,0,1,1,1,56,56,1,1,1,1,1,0,1,1,1,10,10,1,1,1,1,1,16,0,1,1,1,16,1,1,1,1,1,0,1,0,1,0,1
17.5,77,0.29357798165137616,0.7404747380500126,0.8442848428300076,10,34,0.5083333333333333,0.6745377845553641,0.7011494252873564,0.6740331491712708,0.9158551810237201,11,0,0,0,0,1,0,0,0,0,0.2581196581196581,-2.5,18,0.18181818181818177,0.452020202020202,0.452020202020202,-6,0,0,0,0,0.5870370370370369,0.004476498383486694,0.9955334987593052,1,0.33333333333333337,0.03389830508474576,0.9666666666666667
56,0,1,1,1,56,56,1,1,1,1,1,0,1,1,1,11,11,1,1,1,1,1,17,0,1,1,1,17,1,1,1,1,1,0,1,0,1,0.03956043956043956,0.9612068965517241
89.5,28,0.7795275590551181,0.809316959386436,0.8855901756318616,83,96,0.64,0.7812410594567579,0.8163265306122449,0.7804878048780488,0.930404823428079,0,1,1,1,24,24,1,1,1,1,1,9,0,1,1,1,9,1,1,1,1,1,0,1,0,1,0,1
81,39,0.6929133858267716,0.8104315085614298,0.8862589051368579,72,83,0.6538461538461539,0.7907062272634257,0.794392523364486,0.7906976744186046,0.9603789836347973,14,0.631578947368421,0.8216374269005847,0.8929824561403509,10,16,0.6097560975609756,0.7752170911825529,0.9615384615384616,0.7575757575757576,0.9931623931623932,-4,16,0.05882352941176472,0.48322440087145974,0.48322440087145974,-7,0,0,0,0,0.5737373737373735,0.0014988758431176618,0.9985022466300549,1.3333333333333333,0.19999999999999996,0.09174311926605505,0.9122807017543859
21,7,0.7741935483870968,0.7557497013142175,0.7557497013142175,20,23,0.5897435897435898,0.7434844114105214,0.7931034482758621,0.7419354838709677,0.9063973063973064,78,0.09302325581395354,0.43858742463393624,0.43858742463393624,-63,3,0,0,0,0,0.5507575757575766,1.5,13,0.1875,0.4898809523809524,0.4898809523809524,1,0.030303030303030304,0.05892556509887897,0.0625,0.058823529411764705,0.6074074074074072,0.0035026269702276708,0.9965034965034965,0.3157894736842105,0.7272727272727273,0.5695364238410596,0.5567010309278351
23,0,1,1,1,23,23,1,1,1,1,1,19,0.20833333333333337,0.45,0.45,-9,3,0.02702702702702703,0.056613851707229795,0.08333333333333333,0.05263157894736842,0.722222222222222,18.5,6,0.7692307692307692,0.8675213675213675,0.9205128205128206,18,0.5882352941176471,0.7412493166611012,0.7692307692307693,0.7407407407407407,0.9461538461538463,0,1,0,1,0,1
30.5,4,0.8918918918918919,0.963963963963964,0.9783783783783784,29,29,0.8461538461538461,0.9180845587231844,0.9705882352941176,0.9166666666666666,0.994920634920635,15,0.4642857142857143,0.8214285714285715,0.8928571428571429,-2,13,0.40625,0.6128258770283411,0.8666666666666667,0.5777777777777777,0.812592592592593,11,12,0.5384615384615384,0.7507631257631258,0.8504578754578754,9,0.3076923076923077,0.47286624374346037,0.5217391304347826,0.47058823529411764,0.7404761904761907,0,1,0,1,0,1
59.5,9,0.8767123287671232,0.9352082468520825,0.9611249481112495,57,63,0.7297297297297297,0.8454027929649518,0.9,0.84375,0.9823529411764705,1,0.9444444444444444,0.9814814814814815,0.9833333333333334,16,16,0.7727272727272727,0.8720815992723809,0.8947368421052632,0.8717948717948718,0.96,-3.5,24,0.22580645161290325,0.6030465949820788,0.7618279569892473,-12,0.11904761904761904,0.2326210525996177,0.35714285714285715,0.2127659574468085,0.46060606060606046,0.0030045067601402104,0.997,0.6666666666666666,0.5,0,1
86.5,20,0.8181818181818181,0.9032211516082483,0.941932690964949,85,85,0.6124031007751938,0.7597558850114101,0.7745098039215687,0.7596153846153846,0.9236111111111104,15,0.6153846153846154,0.7120726495726496,0.7408653846153846,9,24,0.5952380952380952,0.7657048647896112,0.9615384615384616,0.746268656716418,0.8552845528455284,-9,25,0.038461538461538436,0.39377289377289376,0.4543956043956044,-18,0.027777777777777776,0.0629940788348712,0.1111111111111111,0.05405405405405406,0.13412698412698412,0.0009940357852882703,0.9990064580228515,1.3333333333333333,0.19999999999999996,1.0136986301369864,0.32727272727272727
40,0,1,1,1,40,40,1,1,1,1,1,0,1,1,1,15,15,1,1,1,1,1,1,29,0.3695652173913043,0.7898550724637681,0.8739130434782608,-12,0.3,0.5073825686188037,0.7894736842105263,0.46153846153846156,0.7907407407407415,0,1,0,1,0,1
37.5,12,0.7857142857142857,0.7846320346320347,0.7846320346320347,32,44,0.7457627118644068,0.8592832235509577,0.9565217391304348,0.8543689320388349,0.9333333333333333,18,0.5813953488372092,0.7483825843678965,0.8490295506207379,20,20,0.3492063492063492,0.5185449728701348,0.55,0.5176470588235295,0.838333333333334,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0004971414367387521,0.9995029821073559,0,1,1.0804597701149425,0.29850746268656714
37.5,12,0.7857142857142857,0.7846320346320347,0.7846320346320347,32,44,0.7457627118644068,0.8592832235509577,0.9565217391304348,0.8543689320388349,0.9333333333333333,26,0.3157894736842105,0.6029889538661468,0.6029889538661468,1,8,0.11666666666666667,0.21300321680756457,0.25925925925925924,0.208955223880597,0.6172222222222224,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0004971414367387521,0.9995029821073559,0.2857142857142857,0.75,1.193010325655282,0.2527363184079602
25.5,24,0.5714285714285714,0.7833333333333333,0.87,19,25,0.6612903225806451,0.8006957310361196,0.8913043478260869,0.7961165048543689,0.9233716475095788,41,0.18000000000000005,0.49210526315789477,0.49210526315789477,-3,6,0.045454545454545456,0.08770580193070293,0.1,0.08695652173913043,0.667777777777778,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0004971414367387521,0.9995029821073559,0.2857142857142857,0.75,1.0593607305936072,0.30746268656716413
25.5,24,0.5714285714285714,0.7833333333333333,0.87,19,25,0.6612903225806451,0.8006957310361196,0.8913043478260869,0.7961165048543689,0.9233716475095788,46,0.14814814814814814,0.5393818685199311,0.5393818685199311,-8,5,0,0,0,0,0.6700000000000005,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0004971414367387521,0.9995029821073559,0.2857142857142857,0.75,1.5109170305676856,0.1393034825870647
37.5,12,0.7857142857142857,0.7846320346320347,0.7846320346320347,32,44,0.7457627118644068,0.8592832235509577,0.9565217391304348,0.8543689320388349,0.9333333333333333,18,0.5813953488372092,0.7483825843678965,0.8490295506207379,20,20,0.3492063492063492,0.5185449728701348,0.55,0.5176470588235295,0.838333333333334,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.0004971414367387521,0.9995029821073559,0,1,1.0687022900763359,0.30348258706467657
25.5,24,0.5714285714285714,0.7833333333333333,0.87,19,25,0.6612903225806451,0.8006957310361196,0.8913043478260869,0.7961165048543689,0.9233716475095788,39,0.17021276595744683,0.5232532491771014,0.5232532491771014,-1,6,0,0,0,0,0.6833333333333336,11,16,0.4482758620689655,0.6598695844385499,0.79592175066313,10,0.18,0.30547990498595884,0.32142857142857145,0.3050847457627119,0.7968253968253973,0.0014921661278288984,0.9985089463220675,0,1,1.421276595744681,0.1691542288557214
25.5,24,0.5714285714285714,0.7833333333333333,0.87,19,25,0.6612903225806451,0.8006957310361196,0.8913043478260869,0.7961165048543689,0.9233716475095788,32,0.17948717948717952,0.4876668166141851,0.4876668166141851,6,7,0.015873015873015872,0.032274861218395144,0.041666666666666664,0.03125,0.6016666666666668,-1.5,18,0.3076923076923077,0.7692307692307692,0.8615384615384615,-10,0.26666666666666666,0.47809144373375745,0.8,0.42105263157894735,0.7706349206349209,0.00448318804483188,0.9955268389662028,0.7692307692307693,0.4444444444444444,1.2950819672131149,0.2139303482587065
12,16,0.5555555555555556,0.8215488215488215,0.8929292929292929,6,15,0.5,0.6804138174397718,0.8333333333333334,0.6666666666666666,0.7818713450292399,58,0.18309859154929575,0.4591024407313446,0.4591024407313446,-35,5,0.021052631578947368,0.047140452079103175,0.08,0.041237113402061855,0.5951293759512944,1.5,6,0.4,0.6888888888888888,0.6888888888888888,0,0.25,0.40824829046386296,0.5,0.4,0.8444444444444443,0,1,0,1,0.2698961937716263,0.7621951219512195
17.5,15,0.5833333333333333,0.7959516588548846,0.8775709953129308,13,21,0.5,0.6672976811635084,0.696969696969697,0.6666666666666666,0.891228070175439,60,0.15492957746478875,0.4684676687576439,0.4684676687576439,-32,4,0,0,0,0,0.5942161339421619,6,0,1,1,1,6,1,1,1,1,1,0.005479452054794521,0.994535519125683,0.8,0.4285714285714286,0.5641025641025641,0.56
15.5,13,0.6388888888888888,0.8796296296296297,0.9277777777777778,10,19,0.525,0.7,0.84,0.6885245901639344,0.8385964912280705,62,0.12676056338028174,0.4530935613682092,0.4530935613682092,-34,4,0,0,0,0,0.581430745814308,1.5,6,0.4,0.6888888888888888,0.6888888888888888,0,0.25,0.40824829046386296,0.5,0.4,0.8444444444444443,0.0014996250937265683,0.9985014985014985,1.5,0.1428571428571429,0.5250737463126843,0.5841121495327103
33,3,0.9166666666666666,0.904040404040404,0.9424242424242424,33,33,0.6744186046511628,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.9514619883040938,144,0.2538860103626943,0.5897681232279496,0.5897681232279496,-73,29,0.3391812865497076,0.545521559716997,0.8055555555555556,0.5065502183406113,0.9385083713850837,1.5,6,0.4,0.6888888888888888,0.6888888888888888,0,0.25,0.40824829046386296,0.5,0.4,0.8444444444444443,0,1,0,1,0.04081632653061224,0.96
17.5,15,0.5833333333333333,0.7959516588548846,0.8775709953129308,13,21,0.5,0.6672976811635084,0.696969696969697,0.6666666666666666,0.891228070175439,64,0.09859154929577463,0.4510202239075478,0.4510202239075478,-51,3,0,0,0,0,0.5290715372907159,-3.5,12,0.07692307692307687,0.41452991452991456,0.41452991452991456,-6,0,0,0,0,0.5583333333333332,0.001996007984031936,0.9980059820538385,1.5,0.1428571428571429,0.23943661971830985,0.7861635220125787
37,8,0.8333333333333334,0.914141414141414,0.9484848484848484,36,39,0.6842105263157895,0.8132062148225916,0.8478260869565217,0.8125,0.9142222222222225,13,0.5185185185185186,0.6098284431617764,0.6098284431617764,1,14,0.4666666666666667,0.6614378277661476,0.875,0.6363636363636364,0.975,-2,11,0.2666666666666667,0.7555555555555555,0.8533333333333333,-7,0.21052631578947367,0.39605901719066977,0.6666666666666666,0.34782608695652173,0.9333333333333332,0.0015041363750313362,0.998496993987976,0.6666666666666666,0.5,0.12206572769953052,0.8849557522123894
44.5,2,0.9583333333333334,0.9861111111111112,0.9916666666666667,44,46,0.8846153846153846,0.9389710680668849,0.9583333333333334,0.9387755102040817,0.9751111111111112,0,1,1,1,14,14,1,1,1,1,1,4,0,1,1,1,4,1,1,1,1,1,0.0005016302984700275,0.9994984954864594,1.6923076923076923,0.08333333333333337,0,1
81,22,0.8070175438596492,0.8436525424749245,0.9061915254849547,72,84,0.7563025210084033,0.8641072942228897,0.9375,0.861244019138756,0.9390804597701148,37,0.27450980392156865,0.7581699346405228,0.8549019607843137,-23,14,0.2545454545454545,0.4807619738204116,0.875,0.4057971014492754,0.5890985324947595,16,0,1,1,1,16,1,1,1,1,1,0.00199203187250996,0.9980099502487563,0.2,0.8181818181818181,0.03745318352059925,0.9632352941176471
19.5,12,0.6756756756756757,0.7805338672005337,0.8683203203203202,15,15,0.5813953488372093,0.7433762918125657,0.8620689655172413,0.7352941176470589,0.8786324786324786,10,0.2857142857142857,0.621031746031746,0.621031746031746,2,4,0,0,0,0,0.684722222222222,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0.0004986287708800798,0.9995014955134596,0.09523809523809523,0.9090909090909091,0.42080378250591016,0.65234375
37,0,1,1,1,37,37,1,1,1,1,1,0,1,1,1,14,14,1,1,1,1,1,-1.5,8,0.19999999999999996,0.5333333333333333,0.58,-3,0.05555555555555555,0.1091089451179962,0.14285714285714285,0.10526315789473684,0.7015873015873015,0,1,0.09523809523809523,0.9090909090909091,0.0425531914893617,0.9583333333333334
64.5,13,0.8452380952380952,0.919973544973545,0.951984126984127,59,71,0.7613636363636364,0.8667014203720717,0.9305555555555556,0.864516129032258,0.9516795865633071,0,1,1,1,15,15,1,1,1,1,1,-1,11,0.3125,0.7708333333333334,0.8625,-6,0.25,0.44543540318737396,0.7142857142857143,0.4,0.9428571428571428,0,1,0.7692307692307693,0.4444444444444444,0,1
17.5,10,0.696969696969697,0.7908981115502854,0.8745388669301712,14,15,0.5641025641025641,0.7292928985449755,0.8461538461538461,0.7213114754098361,0.8768253968253968,0,1,1,1,7,7,1,1,1,1,1,4,12,0.4545454545454546,0.7878787878787877,0.8727272727272727,-1,0.27586206896551724,0.45291081365783836,0.6153846153846154,0.43243243243243246,0.6194444444444444,0,1,0.11764705882352941,0.8888888888888888,0.11185682326621924,0.8940677966101696
134,0,1,1,1,134,134,1,1,1,1,1,0,1,1,1,12,12,1,1,1,1,1,6,0,1,1,1,6,1,1,1,1,1,0,1,0,1,0,1
40,0,1,1,1,40,40,1,1,1,1,1,22,0.4883720930232558,0.8294573643410853,0.8976744186046511,-1,21,0.71875,0.8477912478906585,1,0.8363636363636363,0.9358024691358027,18,5,0.8076923076923077,0.9358974358974358,0.9615384615384615,16,0.7,0.8275159265510557,0.9130434782608695,0.8235294117647058,0.9103174603174606,0.0055151667084482325,0.9945,0.75,0.4545454545454546,0.03821656050955414,0.9625
41,5,0.8913043478260869,0.9072110286320254,0.9443266171792153,41,41,0.7884615384615384,0.8821795399694672,0.9111111111111111,0.8817204301075269,0.9356481481481483,35,0.6236559139784946,0.8379702402648684,0.9027821441589211,29,53,0.7794117647058824,0.8775026865555915,0.9298245614035088,0.8760330578512396,0.9471380471380473,-4,33,0.28260869565217395,0.7608695652173912,0.8565217391304347,-20,0.2708333333333333,0.4949015419574726,0.8666666666666667,0.4262295081967213,0.7666666666666674,0.000501378791677112,0.9994987468671679,1.6363636363636365,0.09999999999999998,0.1288981288981289,0.87890625
62,1,0.9841269841269842,0.9625362689878818,0.9775217613927291,62,62,0.9016393442622951,0.9482758620689654,0.9482758620689655,0.9482758620689655,0.9907692307692308,0,1,1,1,12,12,1,1,1,1,1,18,1,0.95,0.9833333333333334,0.99,18,0.7727272727272727,0.8720815992723809,0.8947368421052632,0.8717948717948718,0.9727272727272728,0,1,0,1,0,1
38,1,0.9743589743589743,0.9171165092217723,0.9502699055330635,38,38,0.8636363636363636,0.926829268292683,0.926829268292683,0.926829268292683,0.9853658536585366,14,0.5757575757575757,0.8585858585858586,0.9151515151515152,5,19,0.5135135135135135,0.7008255578851517,0.9047619047619048,0.6785714285714286,0.8463492063492069,-2,12,0.07692307692307687,0.292022792022792,0.292022792022792,-3,0,0,0,0,0.511111111111111,0,1,0,1,0,1
